city_st,year,pop,avg_m
"Providence, RI",1998,171244.1884693715,0.005242666666666666
"Providence, RI",1999,172463.19515487555,0.001688
"Providence, RI",2000,173618,0.006774857142857142
"Providence, RI",2001,174694.9537042704,0.004785176470588235
"Providence, RI",2002,175677.3808075918,0.0010093333333333334
"Providence, RI",2003,176547.84930996422,0.013617846153846154
"Providence, RI",2004,177288.9272113877,0.007227
"Providence, RI",2005,177883.1825118622,0.01146
"Providence, RI",2006,178313.1832113877,0.0061600000000000005
"Providence, RI",2007,178561.49730996424,0.0033189090909090907
"Providence, RI",2008,178610.69280759178,0.0029054117647058825
"Punta Gorda, FL",1996,13014.228214285717,0.009179
"Punta Gorda, FL",1998,13701.438333333334,0
"Punta Gorda, FL",2000,14344,0.00144
"Puyallup, WA",2002,34544.713102972004,0
"Quincy, MA",1989,84789.90675208704,0.0032979999999999997
"Quincy, MA",1990,84985,0
"Quincy, MA",1991,85203.1481826727,0.0018276923076923077
"Quincy, MA",1992,85442.86874599938,0.007996
"Quincy, MA",1993,85703.2263653454,0.0018553846153846155
"Quincy, MA",1994,85983.28571607613,0.007674
"Quincy, MA",1995,86282.11147355696,0.0183588
"Quincy, MA",1996,86598.76831315321,0.019282666666666667
"Quincy, MA",1997,86932.32091023026,0.00504
"Quincy, MA",1998,87281.83394015352,0.005724823529411765
"Quincy, MA",1999,87646.3720782883,0.0013504
"Quincy, MA",2000,88025,0.0034894
"Quincy, MA",2001,88416.67293475974,0.0058393333333333335
"Quincy, MA",2002,88819.90832846178,0.0010183030303030304
"Quincy, MA",2003,89233.11418110608,0.012787076923076924
"Quincy, MA",2004,89654.69849269267,0.007227
"Quincy, MA",2005,90083.06926322152,0.010986
"Quincy, MA",2006,90516.63449269268,0.003941076923076923
"Quincy, MA",2007,90953.80218110608,0.0046435
"Quincy, MA",2008,91392.98032846178,0.0036472380952380953
"Rahway, NJ",2008,27358.52935390756,0
"Ramsey, NJ",2008,14623.651927172792,0
"Rancho Palos Verdes, CA",2002,40952.184,0.006599
"Rancho Palos Verdes, CA",2009,41359.332,0.066
"Rancho Santa Margarita, CA",2001,48861.225,0.01728
"Rancho Santa Margarita, CA",2002,50156.6,0.008798666666666666
"Rancho Santa Margarita, CA",2009,49372.425,0.009
"Randolph, MA",1989,29910.091233518313,0.0032979999999999997
"Randolph, MA",1990,30093,0
"Randolph, MA",1991,30249.59040688124,0.0018276923076923077
"Randolph, MA",1992,30381.507973264273,0.007996
"Randolph, MA",1993,30492.205813762484,0.0019466666666666666
"Randolph, MA",1994,30585.13704298927,0.007674
"Randolph, MA",1995,30663.754775558024,0.0183588
"Randolph, MA",1996,30731.512126082132,0.019282666666666667
"Randolph, MA",1997,30791.86220917499,0.0053549999999999995
"Randolph, MA",1998,30848.25813944999,0.005845777777777778
"Randolph, MA",1999,30904.153031520535,0.0012276363636363637
"Randolph, MA",2000,30963,0.0034894
"Randolph, MA",2001,31027.890640399557,0.0055320000000000005
"Randolph, MA",2002,31100.47047182143,9.883529411764706e-4
"Randolph, MA",2003,31182.02349426563,0.012787076923076924
"Randolph, MA",2004,31273.83370773215,0.006882857142857143
"Randolph, MA",2005,31377.18511222099,0.010986
"Randolph, MA",2006,31493.36170773215,0.003941076923076923
"Randolph, MA",2007,31623.64749426563,0.003988
"Randolph, MA",2008,31769.32647182143,0.0036472380952380953
"Raritan, NJ",2008,6819.1521471693595,0
"Raymond, WA",2002,2982.09935395189,0.024833
"Red Bank, NJ",1998,11515.258644028165,0.0054
"Red Bank, NJ",2006,12431.08459568411,0.00432
"Red Bank, NJ",2008,12398.58439712274,0
"Redondo Beach, CA",2002,63874.78952228394,0
"Redondo Beach, CA",2009,66348.44710628472,0.009
"Redwood City, CA",2002,76431.96465548377,0
"Reedsport, OR",2002,4308.716532400589,0.003962
"Renton, WA",2002,54292.72263279484,0
"Revere, MA",1990,42786,0
"Revere, MA",1991,43075.47158505115,0.00216
"Revere, MA",1992,43417.07785468761,0.0074054285714285715
"Revere, MA",1993,43804.6206701023,7.957894736842105e-4
"Revere, MA",1994,44231.90189248813,0.0079725
"Revere, MA",1995,44692.72338303799,0.024375428571428572
"Revere, MA",1996,45180.88700294483,0.0162935
"Revere, MA",1997,45690.19461340153,0.005427692307692308
"Revere, MA",1998,46214.44807560102,0.004536774193548387
"Revere, MA",1999,46747.44925073621,0.001418
"Revere, MA",2000,47283,0.0037346666666666665
"Revere, MA",2001,47815.24204105316,0.005844
"Revere, MA",2002,48339.67651742784,9.76774193548387e-4
"Revere, MA",2003,48852.14442912404,0.012787076923076924
"Revere, MA",2004,49348.48677614176,0.0070885714285714285
"Revere, MA",2005,49824.544558481,0.011936666666666667
"Revere, MA",2006,50276.15877614176,0.0021980800000000003
"Revere, MA",2007,50699.170429124046,0.004809066666666666
"Revere, MA",2008,51089.42051742784,0.0036472380952380953
"Richmond, CA",2002,100741.2181483948,0
"Ridgefield Park, NJ",2008,12861.047076581575,0
"Ridgefield, NJ",2008,11134.00751356922,0
"Ridgewood, NJ",2008,25147.441455867192,0
"Ridley Park, PA",2008,6997.3480105347535,0
"Ringwood, NJ",2008,12251.365857142857,0
"Rio Vista, CA",2002,4993.760287195724,0
"River Edge, NJ",2008,11294.544632478632,0
"Riverton, NJ",2008,2785.35141307815,0
"Riviera Beach, FL",1987,27375.287299043062,0.002778
"Riviera Beach, FL",1990,27639,0.0216
"Riviera Beach, FL",1991,27775.31337799043,0.00324
"Riviera Beach, FL",1992,27939.66970334928,0.0053787999999999996
"Riviera Beach, FL",1993,28128.90175598086,0.0018116923076923076
"Riviera Beach, FL",1994,28339.842315789472,0.0028824444444444444
"Riviera Beach, FL",1995,28569.324162679422,0.006479636363636364
"Riviera Beach, FL",1996,28814.180076555025,0.011087555555555555
"Riviera Beach, FL",1997,29071.242837320573,0.009343333333333334
"Riviera Beach, FL",1998,29337.345224880384,0.002110545454545455
"Riviera Beach, FL",1999,29609.320019138755,0.009745846153846154
"Riviera Beach, FL",2000,29884,0.009291111111111111
"Riviera Beach, FL",2001,30158.623150717704,0.00747
"Riviera Beach, FL",2002,30432.048267942584,0.0025199999999999997
"Riviera Beach, FL",2003,30703.53935167464,0.0027
"Riviera Beach, FL",2004,30972.360401913877,0.014145333333333333
"Riviera Beach, FL",2005,31237.775418660287,0.0224624
"Riviera Beach, FL",2006,31499.048401913875,0.002240666666666667
"Riviera Beach, FL",2007,31755.44335167464,0.006273333333333333
"Riviera Beach, FL",2008,32006.224267942584,8.64e-4
"Rochester, NH",1990,26630,0
"Rochester, NH",1991,26974.312115982335,0.00216
"Rochester, NH",1992,27267.98412797084,0.007096571428571429
"Rochester, NH",1993,27516.571731964672,0
"Rochester, NH",1994,27725.63062396299,0.00216
"Rochester, NH",1995,27900.71649996495,0.046076
"Rochester, NH",1996,28047.38505596972,0.004318666666666667
"Rochester, NH",1997,28171.191987976446,0.00229
"Rochester, NH",1998,28277.6929919843,0.0050162857142857144
"Rochester, NH",1999,28372.44376399243,0.0016205714285714285
"Rochester, NH",2000,28461,0.005139142857142857
"Rochester, NH",2001,28548.441280006307,0.0058316
"Rochester, NH",2002,28637.942720011215,2.18e-4
"Rochester, NH",2003,28732.20332001472,0.019024
"Rochester, NH",2004,28833.922080016822,0.0072
"Rochester, NH",2005,28945.798000017523,0.011689333333333333
"Rochester, NH",2006,29070.530080016822,0.00175675
"Rochester, NH",2007,29210.81732001472,0.0057985
"Rochester, NH",2008,29369.358720011216,0.0018262857142857143
"Rockaway, NJ",2008,6536.399848551791,0
"Rockland, ME",1992,7943.833920712376,0.0027
"Rockland, ME",1993,7917.150134709225,0
"Rockland, ME",1994,7883.692283981093,0.0030239999999999998
"Rockland, ME",1995,7844.680193163914,0.015118666666666666
"Rockland, ME",1996,7801.333686893621,0.015906666666666666
"Rockland, ME",1997,7754.87258980615,8.64e-4
"Rockland, ME",1998,7706.516726537433,0.004258666666666667
"Rockland, ME",1999,7657.485921723405,0
"Rockland, ME",2000,7609,0.004133714285714286
"Rockland, ME",2001,7562.153315230496,0
"Rockland, ME",2002,7517.538338187547,8.64e-4
"Rockland, ME",2003,7475.622068871156,0
"Rockland, ME",2004,7436.871507281321,0.00144
"Rockland, ME",2005,7401.753653418043,0.021401714285714284
"Rockland, ME",2006,7370.735507281322,6.171428571428571e-4
"Rockland, ME",2007,7344.284068871156,0.0035873333333333334
"Rockland, ME",2008,7322.866338187548,0
"Rockledge, FL",1994,17742.653142857143,0
"Rockledge, FL",1996,18549.912571428573,0.005399999999999999
"Rockledge, FL",1997,18950.087,0.0169536
"Rockledge, FL",1998,19351.648,0.00288
"Rockledge, FL",1999,19757.363142857143,0.0194912
"Rockledge, FL",2000,20170,0.0020946666666666666
"Rockledge, FL",2001,20591.966214285716,0.00288
"Rockledge, FL",2003,21467.3985,0.01296
"Rockledge, FL",2004,21922.08057142857,0.010318666666666667
"Rockledge, FL",2005,22388.883928571428,0.025918
"Rockledge, FL",2007,23361.2865,0.00648
"Rockledge, FL",2008,23868.101714285716,0.001164
"Rockledge, PA",2008,2525.4798571428573,0
"Rockville Center, NY",1998,24611.56176092416,0.0032400000000000003
"Rockville Center, NY",2008,24199.466170768457,0.00108
"Rohnert Park, CA",2002,42529.25244444444,0
"Rolling Hills Estates, CA",2002,7690.868333333333,0.006599
"Rolling Hills Estates, CA",2009,7984.8734375,0.009
"Roseland, NJ",2008,5768.389142857143,0
"Roselle Park, NJ",2008,13407.739224072018,0
"Roselle, NJ",2008,21332.102792971884,0
"Royal Palm Beach, FL",1987,12134.692499999996,0.001236
"Royal Palm Beach, FL",1991,15309.2425,0.00324
"Royal Palm Beach, FL",1992,15997.08,0.007684
"Royal Palm Beach, FL",1993,16662.4275,0.002141090909090909
"Royal Palm Beach, FL",1994,17315.2,5.4e-4
"Royal Palm Beach, FL",1995,17965.3125,0.0066956
"Royal Palm Beach, FL",1996,18622.68,0.011087555555555555
"Royal Palm Beach, FL",1997,19297.2175,0.009343333333333334
"Royal Palm Beach, FL",1998,19998.84,0.002110545454545455
"Royal Palm Beach, FL",1999,20737.4625,0.010394333333333334
"Royal Palm Beach, FL",2000,21523,0.0104525
"Royal Palm Beach, FL",2001,22365.3675,0.006192
"Royal Palm Beach, FL",2002,23274.48,0.0025199999999999997
"Royal Palm Beach, FL",2003,24260.2525,0.0027
"Royal Palm Beach, FL",2004,25332.6,0.014145333333333333
"Royal Palm Beach, FL",2005,26501.4375,0.0224624
"Royal Palm Beach, FL",2006,27776.68,0.002240666666666667
"Royal Palm Beach, FL",2007,29168.2425,0.004705
"Royal Palm Beach, FL",2008,30686.04,8.64e-4
"Rumson, NJ",1998,6995.27936068376,0.0054
"Rumson, NJ",2006,7332.945256410257,0.00432
"Rumson, NJ",2008,7271.278170940171,0
"Runnemede, NJ",2008,8407.831982905984,0
"Rutherford, NJ",2008,18206.954842951174,0
"Rye Brook, NY",2008,9205.36,0
"Rye, NY",2008,15468.899712747154,0
"Saco, ME",1990,15181,0
"Saco, ME",1991,15385.134023124068,0
"Saco, ME",1992,15575.786958807985,0.005815076923076923
"Saco, ME",1993,15754.678046248137,0
"Saco, ME",1994,15923.526524640904,0.00216
"Saco, ME",1995,16084.051633182671,0.046076
"Saco, ME",1996,16237.97261106983,0.014769000000000001
"Saco, ME",1997,16387.008697498757,0.001685
"Saco, ME",1998,16532.87913166584,0.005550888888888889
"Saco, ME",1999,16677.303152767458,0.0012604444444444445
"Saco, ME",2000,16822,0.005084533333333334
"Saco, ME",2001,16968.508706027118,0.0058316
"Saco, ME",2002,17117.647477381543,3.104761904761905e-4
"Saco, ME",2003,17270.054314063276,0.019024
"Saco, ME",2004,17426.367216072318,0.007452631578947369
"Saco, ME",2005,17587.224183408664,0.016332923076923078
"Saco, ME",2006,17753.263216072315,0.0015263529411764707
"Saco, ME",2007,17925.122314063276,0.005865777777777778
"Saco, ME",2008,18103.439477381544,0.005022666666666667
"Saddle River, NJ",2008,3203.272,0
"Safety Harbor, FL",1996,17086.476,0.009179
"Safety Harbor, FL",2000,17203,0.00144
"Saint Augustine Beach, FL",1996,4216.5599999999995,0.015118666666666667
"Saint Augustine Beach, FL",1997,4326.165,0.00504
"Saint Augustine Beach, FL",1999,4559.385,0
"Saint Augustine Beach, FL",2005,5371.125,0.002074
"Saint Marys, GA",1997,12197.3525,0.01512
"Saint Marys, GA",1999,13257.405,0
"Saint Marys, GA",2005,15901.53125,0.002074
"Saint Pete Beach, FL",1996,9605.1895,0.009179
"Saint Pete Beach, FL",2000,9929,0.00144
"Salem, MA",1990,38091,0
"Salem, MA",1991,38263.250647823894,0.002777142857142857
"Salem, MA",1992,38460.43027577277,0.007739666666666666
"Salem, MA",1993,38678.13629564778,7.957894736842105e-4
"Salem, MA",1994,38911.96611925006,0.009111428571428572
"Salem, MA",1995,39157.51715838074,0.025558
"Salem, MA",1996,39410.38682484096,0.01678457142857143
"Salem, MA",1997,39666.17253043185,0.00588
"Salem, MA",1998,39920.47168695457,0.004585066666666667
"Salem, MA",1999,40168.88170621024,0.001418
"Salem, MA",2000,40407,0.0037346666666666665
"Salem, MA",2001,40630.510411491465,0.004689176470588236
"Salem, MA",2002,40835.44250931816,0.0010093333333333334
"Salem, MA",2003,41017.91229348009,0.013852666666666668
"Salem, MA",2004,41174.03576397725,0.006472173913043478
"Salem, MA",2005,41299.92892080963,0.011936666666666667
"Salem, MA",2006,41391.70776397725,0.0021980800000000003
"Salem, MA",2007,41445.48829348009,0.005050461538461538
"Salem, MA",2008,41457.38650931817,0.0034402105263157895
"Salem, NJ",2008,5188.3559452365835,0
"Salinas, CA",2002,156455.4469532513,0
"Sammamish, WA",2002,36439.2,0
"San Anselmo, CA",2002,12479.924703909235,0
"San Bruno, CA",2002,40244.31794059892,0
"San Carlos, CA",2002,27928.49324081072,0
"San Clemente, CA",2001,50867.597437822056,0.01728
"San Clemente, CA",2002,51868.24700057254,0.008798666666666666
"San Clemente, CA",2009,61620.129437822055,0.009
"San Diego, CA",2001,1230795.493080207,0.02052
"San Diego, CA",2002,1238165.425031479,0.008798666666666666
"San Diego, CA",2009,1296877.361080207,0.009
"San Fernando, CA",2002,23497.72021575847,0
"San Francisco, CA",2002,784935.9222823404,0
"San Jose, CA",2002,910529.4758629646,0
"San Luis Obispo, CA",2002,44264.70946825713,0
"San Marcos, CA",2001,56892.74978571429,0.01728
"San Marcos, CA",2002,58974.08495238095,0.008798666666666666
"San Marcos, CA",2009,79716.4337857143,0.009
"San Marino, CA",2002,12968.80464138439,0
"San Rafael, CA",2002,57243.91381906017,0
"Sanford, FL",1996,35733.99752896781,0.00648
"Sanford, FL",1997,36283.104744752745,0.022496000000000002
"Sanford, FL",1998,36879.789829835165,0.00288
"Sanford, FL",1999,37542.82938224195,0.047746
"Sanford, FL",2000,38291,0.001964
"Sanford, FL",2001,39142.062514798374,0.00864
"Sanford, FL",2004,42445.51603946232,0.00108
"Sanford, FL",2005,43839.02920777326,0.0025066666666666666
"Sanford, FL",2008,49074.20269297488,0
"Sanibel, FL",1993,5745.276,0.00216
"Sanibel, FL",1996,5922.328,0.0112312
"Sanibel, FL",1998,6002.256,0
"Sanibel, FL",2000,6064,0.0061200000000000004
"Sanibel, FL",2003,6145.586,0.00432
"Santa Ana, CA",2001,339138.7055340934,0.01728
"Santa Ana, CA",2002,339775.9209494993,0.006599
"Santa Ana, CA",2009,328525.9055340934,0.009
"Santa Barbara, CA",2002,92535.64658063318,0
"Santa Clara, CA",2002,104612.2986560566,0
"Santa Clarita, CA",2002,157727.456,0
"Santa Cruz, CA",2002,55619.55758337697,0
"Santa Fe Springs, CA",2002,17591.972238095237,0.006599
"Santa Fe Springs, CA",2009,16610.332383928573,0.009
"Santa Maria, CA",2002,80801.37668138283,0
"Santa Monica, CA",2002,84170.4055400305,0
"Santa Rosa, CA",2002,153470.10528702987,0
"Santee, CA",2001,52953.668151785714,0.02052
"Santee, CA",2002,52930.50604761905,0.013198
"Santee, CA",2009,53230.70015178571,0.009
"Sarasota, FL",1996,52017.20340913775,0.009179
"Sarasota, FL",2000,52715,0.00144
"Satellite Beach, FL",1994,9798.636,0
"Satellite Beach, FL",1995,9759.583333333334,0
"Satellite Beach, FL",1996,9718.404,0.005399999999999999
"Satellite Beach, FL",1997,9677.327,0.012418285714285715
"Satellite Beach, FL",1998,9638.581333333334,0.00288
"Satellite Beach, FL",1999,9604.396,0.013922285714285713
"Satellite Beach, FL",2000,9577,0.0020946666666666666
"Satellite Beach, FL",2001,9558.5645,0.00216
"Satellite Beach, FL",2002,9551.029333333334,0
"Satellite Beach, FL",2003,9556.2765,0.01296
"Satellite Beach, FL",2004,9576.188,0.010318666666666667
"Satellite Beach, FL",2005,9612.645833333334,0.025918
"Satellite Beach, FL",2007,9742.7285,0.00648
"Satellite Beach, FL",2008,9840.117333333334,0.001164
"Sausalito, CA",2002,7353.9696745354095,0
"Sayreville, NJ",2008,42589.54090108002,0
"Scarsdale, NY",2008,17573.001699558175,0
"Scotts Valley, CA",2002,11773.485333333334,0
"Sea Cliff, NY",1998,5055.8599482423,0.0032400000000000003
"Sea Cliff, NY",2008,5036.294322684072,0
"Seaford, DE",2008,7011.63305982906,0
"Seal Beach, CA",2002,24024.885399361807,0.006599
"Seal Beach, CA",2009,24080.680037141017,0.009
"Seaside Heights, NJ",2006,2994.2,0.00432
"Seaside Heights, NJ",2008,2940.6,0
"Seaside, CA",2002,32026.385454545456,0
"Seaside, OR",2002,6030.0714073506215,0.032397333333333334
"Seatac, WA",2002,25881.24,0
"Seattle, WA",2002,573290.1028234975,0
"Sebastian, FL",1994,12697.64,0
"Sebastian, FL",1995,13294.625,0
"Sebastian, FL",1996,13883.48,0.0033942857142857143
"Sebastian, FL",1997,14465.375,0.015505142857142856
"Sebastian, FL",1998,15041.48,0.00216
"Sebastian, FL",1999,15612.965,0.011959599999999999
"Sebastian, FL",2000,16181,0.00324
"Sebastian, FL",2001,16746.755,0.0056159999999999995
"Sebastian, FL",2002,17311.4,0.030238
"Sebastian, FL",2003,17876.105,0.00648
"Sebastian, FL",2004,18442.04,0.007738999999999999
"Sebastian, FL",2005,19010.375,0.03887733333333333
"Sebastian, FL",2007,20158.925,0.00941
"Sebastian, FL",2008,20741.48,0.001164
"Secaucus, NJ",2008,16491.120592921445,0
"Sedro-Wooley, WA",2002,9248.153277911371,0
"Sellersville, PA",2008,4289.267555555555,0
"Seminole, FL",1996,10102.8,0.009179
"Seminole, FL",2000,10890,0.00144
"Sequim, WA",2002,4618.032,6.92e-4
"Sharon Hill, PA",2008,5581.162377189969,0
"Shelton, CT",1992,36112.57482122182,0.0054
"Shelton, CT",1993,36424.45064878797,0.00108
"Shelton, CT",1995,36985.65242935314,0.0054
"Shelton, CT",1998,37695.90028835021,5.4e-4
"Shelton, CT",2003,38632.58047967168,0
"Shelton, CT",2005,38940.48628532343,0.0035826666666666667
"Shelton, CT",2008,39336.543222607,0.002208
"Shelton, WA",2002,8776.493618229704,0.0198664
"Sheridan, OR",2002,3635.651433398496,0.03503866666666667
"Shoreline, WA",2002,53504.84,0
"Shrewsbury, NJ",1998,3491.4293333333335,0.0054
"Shrewsbury, NJ",2006,3796.594285714286,0.00432
"Shrewsbury, NJ",2008,3818.7161904761906,0
"Sierra Madre, CA",2002,10563.987809101,0
"Signal Hill, CA",2002,9494.797153784495,0.006599
"Signal Hill, CA",2009,10724.21539900378,0.009
"Sleepy Hollow, NY",2008,9738.4,0
"Sloatsburg, NY",2008,3087.815857142857,0
"Smithfield, VA",2008,7757.459555555555,0
"Smyrna, DE",2008,8636.434666666666,0
"Snohomish, WA",2002,8799.939620668392,0
"Solana Beach, CA",2001,12998.5215,0.02052
"Solana Beach, CA",2002,13011.832,0.008798666666666666
"Solana Beach, CA",2009,12911.6935,0.009
"Solvang, CA",2002,5345.471333333333,0
"Somerdale, NJ",2008,5140.362857142857,0
"Somers Point, NJ",2006,11330.061714285714,0.00432
"Somers Point, NJ",2008,11100.995809523807,0
"Somersworth, NH",1990,11249,0
"Somersworth, NH",1991,11292.69574612718,0.00216
"Somersworth, NH",1992,11329.44313646392,0.007096571428571429
"Somersworth, NH",1993,11360.106492254365,0
"Somersworth, NH",1994,11385.550134742663,0.00216
"Somersworth, NH",1995,11406.63838517298,0.046076
"Somersworth, NH",1996,11424.235564789456,0.004318666666666667
"Somersworth, NH",1997,11439.205994836242,0.001832
"Somersworth, NH",1998,11452.413996557494,0.004681866666666667
"Somersworth, NH",1999,11464.723891197364,0.0016205714285714285
"Somersworth, NH",2000,11477,0.004486352941176471
"Somersworth, NH",2001,11490.084590668865,0.0050680000000000005
"Somersworth, NH",2002,11504.731716744647,2.0761904761904763e-4
"Somersworth, NH",2003,11521.67337822735,0.019024
"Somersworth, NH",2004,11541.64157511697,0.006857142857142857
"Somersworth, NH",2005,11565.36830741351,0.011689333333333333
"Somersworth, NH",2006,11593.58557511697,0.0015615555555555556
"Somersworth, NH",2007,11627.025378227348,0.0057985
"Somersworth, NH",2008,11666.419716744647,0.0047504999999999995
"Somerville, MA",1990,76210,0
"Somerville, MA",1991,76394.0748840515,0.00216
"Somerville, MA",1992,76570.0823482755,0.008639666666666667
"Somerville, MA",1993,76736.274768103,7.957894736842105e-4
"Somerville, MA",1994,76890.90451896505,0.0079725
"Somerville, MA",1995,77032.22397629266,0.0224085
"Somerville, MA",1996,77158.48551551686,0.0162935
"Somerville, MA",1997,77267.94151206866,0.00534
"Somerville, MA",1998,77358.84434137911,0.004544
"Somerville, MA",1999,77429.44637887922,0.001418
"Somerville, MA",2000,77478,0.0032771111111111113
"Somerville, MA",2001,77502.14518426733,0.005844
"Somerville, MA",2002,77497.07232758634,9.76774193548387e-4
"Somerville, MA",2003,77457.35942995708,0.013852666666666668
"Somerville, MA",2004,77377.58449137953,0.007607368421052632
"Somerville, MA",2005,77252.32551185368,0.011936666666666667
"Somerville, MA",2006,77076.16049137952,0.0023892173913043478
"Somerville, MA",2007,76843.66742995709,0.004809066666666666
"Somerville, MA",2008,76549.42432758636,0.004031157894736842
"Somerville, NJ",2008,12360.98394141092,0
"South Amboy, NJ",2008,8420.078822054862,0
"South Bound Brook, NJ",2008,4604.045779904306,0
"South Daytona, FL",1996,12965.524,0.012959
"South Daytona, FL",1997,13037.031166666668,0.009853
"South Daytona, FL",1998,13098.07911111111,0.00288
"South Daytona, FL",1999,13145.7185,0.03183066666666667
"South Daytona, FL",2000,13177,0.001964
"South Daytona, FL",2001,13189.285,0.00864
"South Daytona, FL",2003,13151.593333333334,0.01296
"South Daytona, FL",2004,13099.446666666669,0
"South Daytona, FL",2005,13023.652777777776,0.0018800000000000002
"South Daytona, FL",2008,12643.537777777778,0
"South El Monte, CA",2002,20912.648714285715,0
"South Gate, CA",2002,96927.70406229244,0
"South Gate, CA",2009,95155.37403503952,0.009
"South Miami, FL",1987,10444.460842105264,0.001236
"South Miami, FL",1991,10406.452868421053,0
"South Miami, FL",1992,10416.271719298244,0.004137538461538462
"South Miami, FL",1993,10433.298236842104,7.2e-4
"South Miami, FL",1994,10457.374105263158,7.854545454545455e-4
"South Miami, FL",1995,10488.34100877193,0.009179666666666668
"South Miami, FL",1996,10526.040631578948,0.010831466666666666
"South Miami, FL",1997,10570.314657894736,0.004614571428571429
"South Miami, FL",1998,10621.004771929824,0.0024630769230769233
"South Miami, FL",1999,10677.952657894735,0.028488285714285716
"South Miami, FL",2000,10741,0.00755125
"South Miami, FL",2001,10809.973368421051,0.004218222222222222
"South Miami, FL",2002,10884.638877192983,0.014376499999999999
"South Miami, FL",2003,10964.74752631579,0.0019636363636363636
"South Miami, FL",2004,11050.050315789476,0.006290666666666667
"South Miami, FL",2005,11140.298245614034,0.002332
"South Miami, FL",2006,11235.242315789474,0.0038937777777777777
"South Miami, FL",2007,11334.633526315787,3.5999999999999997e-4
"South Miami, FL",2008,11438.222877192982,0.00108
"South Nyack, NY",2008,3537.997830940989,0
"South Pasadena, CA",2002,24387.593891852997,0
"South Pasadena, FL",1996,5859.104,0.009179
"South Pasadena, FL",2000,5778,0.00144
"South Plainfield, NJ",2008,23107.673378678577,0
"South Portland, ME",1990,23163,0
"South Portland, ME",1991,23193.639630197733,0
"South Portland, ME",1992,23212.25431016769,0.005815076923076923
"South Portland, ME",1993,23222.141760395465,0
"South Portland, ME",1994,23226.599701366675,0.00216
"South Portland, ME",1995,23228.92585356693,0
"South Portland, ME",1996,23232.417937481827,0.016093333333333334
"South Portland, ME",1997,23240.373673596976,0.001685
"South Portland, ME",1998,23256.090782397983,0.00597475
"South Portland, ME",1999,23282.866984370456,9.6e-4
"South Portland, ME",2000,23324,0.005084533333333334
"South Portland, ME",2001,23382.539096357952,0.0058316
"South Portland, ME",2002,23460.539726858584,3.835294117647059e-4
"South Portland, ME",2003,23559.80889150189,0.019890285714285715
"South Portland, ME",2004,23682.153590287875,0.008329411764705882
"South Portland, ME",2005,23829.380823216536,0.016332923076923078
"South Portland, ME",2006,24003.297590287875,0.00135175
"South Portland, ME",2007,24205.71089150189,0.005865777777777778
"South Portland, ME",2008,24438.427726858583,0.0047865
"South River, NJ",2008,16121.102936970754,0
"South San Francisco, CA",2002,61574.78550910511,0
"South Toms River, NJ",2006,3598.4466666666667,0.00432
"South Toms River, NJ",2008,3627.9777777777776,0
"Southampton, NY",1987,3912.7882687014426,0
"Southampton, NY",1989,3957.5036048464663,0.0032979999999999997
"Southampton, NY",1991,3999.832606955235,0.002921
"Southampton, NY",1992,4016.2157321165782,0.0074163076923076925
"Southampton, NY",1993,4028.66521391047,0.0014727272727272727
"Southampton, NY",1994,4036.6968907633495,0.006567692307692307
"Southampton, NY",1995,4039.8266011016567,0.012719555555555555
"Southampton, NY",1996,4037.570183351831,0.029348
"Southampton, NY",1997,4029.4434759403134,0.008576363636363635
"Southampton, NY",1998,4014.962317293542,0.00598192
"Southampton, NY",1999,3993.6425458379576,5.4e-4
"Southampton, NY",2000,3965,0.007096571428571429
"Southampton, NY",2001,3928.4902118017017,0.0063274285714285715
"Southampton, NY",2002,3883.3274876474698,0
"Southampton, NY",2003,3828.665827537304,0.00576
"Southampton, NY",2004,3763.6592314712047,0.00243
"Southampton, NY",2005,3687.461699449171,0.013373000000000001
"Southampton, NY",2006,3599.227231471205,0.011977142857142858
"Southampton, NY",2007,3498.1098275373042,0.004776444444444444
"Southampton, NY",2008,3383.26348764747,0.0025205217391304348
"Spotswood, NJ",2008,8099.75819047619,0
"Spring Lake Heights, NJ",1998,5259.939666666667,0.0054
"Spring Lake Heights, NJ",2006,5000.986357142857,0.00432
"Spring Lake Heights, NJ",2008,4872.692238095238,0
"Spring Lake, NJ",1998,3534.9113333333335,0.0054
"Spring Lake, NJ",2006,3416.8504285714284,0.00432
"Spring Lake, NJ",2008,3244.905619047619,0
"St. Augustine, FL",1996,11525.335417409366,0.00648
"St. Augustine, FL",1997,11524.245324651729,0.00504
"St. Augustine, FL",1999,11556.313854352342,0
"St. Augustine, FL",2005,12018.046633443651,0.002074
"St. Helena, CA",2002,6101.53669862147,0
"St. Helens, OR",2002,10634.239121676252,0.032397333333333334
"St. Petersburg, FL",1996,243797.4823360503,0.009179
"St. Petersburg, FL",2000,248232,0.00144
"Stamford, CT",1998,115446.6973557327,0.00108
"Stamford, CT",2008,122059.2767459052,7.999999999999999e-4
"Stanwood, WA",2002,4384.6,0
"Steilacoom, WA",2002,6065.0346666666665,0.00108
"Stockton, CA",2002,250183.24019391584,0
"Stratford, NJ",2008,7055.774190476191,0
"Stuart, FL",1987,11331.314488038275,0.001236
"Stuart, FL",1991,12172.448724880383,0
"Stuart, FL",1992,12428.563291866029,0.007684
"Stuart, FL",1993,12699.739949760766,8.1e-4
"Stuart, FL",1994,12981.374947368422,6.646153846153846e-4
"Stuart, FL",1995,13268.864533492822,0
