avg_m,pop,city_st,log_p,log_m
0.011255428571428572,95932.41889880953,"Miramar, FL",4.981969922239481,1.0048608659847669
0.0038937777777777777,100948.92214285716,"Miramar, FL",5.0041059883322525,1.0016877624449723
0.0028280000000000002,106075.031875,"Miramar, FL",5.025617265142295,1.001226451408764
8.64e-4,111303.74809523809,"Miramar, FL",5.046513691087434,1.0003750684261266
0.01728,94408.5555,"Mission Viejo, CA",4.975015952888135,1.007440506234679
0.008798666666666666,95477.82844444444,"Mission Viejo, CA",4.979907081436156,1.0038044995566073
0.009,94789.4395,"Mission Viejo, CA",4.976764536897404,1.0038911662369105
0.0054,3555.96,"Monmouth Beach, NJ",3.5510789813294537,1.0023388808920566
0.00432,3536.92,"Monmouth Beach, NJ",3.5487480083500293,1.0018721113066356
0,3434.76,"Monmouth Beach, NJ",3.5360228192115875,1
0,8348.4094285714291,"Monroe, NY",3.9216557580005915,1
0,15522.472,"Monroe, WA",4.190988862656864,1
0,3512.6431904761903,"Monte Sereno, CA",3.5457576569102414,1
0,62332.75823565785,"Montebello, CA",4.794723312224953,1
0.009,62509.390007557544,"Montebello, CA",4.7959522085108945,1.0038911662369105
0,4350.4,"Montebello, NY",3.6386290074039698,1
0,59672.16736966126,"Monterey Park, CA",4.775779090209753,1
0.016555333333333335,3416.5733333333333,"Montesano, WA",3.5337178423094455,1.0071310232173345
0,3839.36,"Montgomery, NY",3.5843719375668077,1
0,7611.284,"Montvale, NJ",3.8815149826276008,1
0,2702.314142857143,"Moonachie, NJ",3.431896516502284,1
0,31769.270622009568,"Moorpark, CA",4.502020914202182,1
0,16302.144,"Moraga, CA",4.212271364537971,1
0,35206.612795659144,"Morgan Hill, CA",4.546636579321269,1
0,5439.12896969697,"Morris Plains, NJ",3.7356091956841717,1
0,18922.90659352047,"Morristown, NJ",4.277010795748397,1
0,9191.30474030437,"Morrisville, PA",3.9634244135086463,1
0,10430.600242424242,"Morro Bay, CA",4.01835093576555,1
0,4627.273390749601,"Mount Ephraim, NJ",3.665419004684887,1
0,10671.562297036216,"Mount Kisco, NY",4.028268698512771,1
0,67813.5715557253,"Mount Vernon, NY",4.831323022278546,1
0,27863.77349484536,"Mount Vernon, WA",4.445055517145006,1
0,4283.540733652312,"Mountain Lakes, NJ",3.6319042760771443,1
0,6672.262571428571,"Mountainside, NJ",3.824338213278627,1
0,20343.266523809525,"Mountlake Terrace, WA",4.308442036759747,1
0,19168.16,"Mukilteo, WA",4.282603082342972,1
0.009179,3095.061,"Mulberry, FL",3.4908095087622812,1.0039682047081904
0.00144,3230,"Mulberry, FL",3.509336958017644,1.000624934209221
0.0032400000000000003,2637.548,"Munsey Park, NY",3.421364999193649,1.0014048395083297
0,2667.1297142857143,"Munsey Park, NY",3.426206939498301,1
0.01728,49456.55,"Murrieta, CA",4.694232598724941,1.007440506234679
0.008798666666666666,54796.4,"Murrieta, CA",4.738759952782899,1.0038044995566073
0.009,96803.75,"Murrieta, CA",4.9858966677234475,1.0038911662369105
0.0032400000000000003,3346.096,"Muttontown, NY",3.5246681687881196,1.0014048395083297
0.00168,3523.056,"Muttontown, NY",3.5470428010730837,1.0007290025387823
0,2426.663107467087,"Myrtle Point, OR",3.385188418515452,1
0.00135,2745.6,"Nags Head, NC",3.4387954157213234,1.0005859021555383
0,74217.32499308465,"Napa, CA",4.870511148686044,1
0.00216,20007.104,"Naples, FL",4.301205936144914,1.0009370644152802
0.018718666666666665,20514.73271428571,"Naples, FL",4.312087032299206,1.00805426410088
0.003084,20662.7535,"Naples, FL",4.315209212453476,1.0013373031190793
0,20792.174,"Naples, FL",4.317920787814997,1
0.0061200000000000004,20976,"Naples, FL",4.32174337820423,1.0026497821411857
0,21021.189517857143,"Naples, FL",4.322677946992057,1
0.00432,21002.707875,"Naples, FL",4.322295969377075,1.0018721113066356
0,4265.044982326952,"Narberth, PA",3.6300254304555066,1
0.02052,54289.69228438692,"National City, CA",4.73472537957007,1.008821520374505
0.008798666666666666,54382.75872779897,"National City, CA",4.735469220506527,1.0038044995566073
0.009,57629.96828438692,"National City, CA",4.760655916423859,1.0038911662369105
0,3059.7152857142855,"National Park, NJ",3.4858229324741354,1
0.0054,30988.46917005472,"Naugatuck, CT",4.491214137114064,1.0023388808920566
0.00108,31088.05303295091,"Naugatuck, CT",4.492607493711658,1.000468784942128
0.0054,31162.41967554654,"Naugatuck, CT",4.493645108330807,1.0023388808920566
0.00516,31080.468014644848,"Naugatuck, CT",4.492501522857424,1.0022351976633521
0,30937.01770382511,"Naugatuck, CT",4.490492483640338,1
0,30938.411736270453,"Naugatuck, CT",4.490512052022677,1
0.024946,31017.54016222673,"Naugatuck, CT",4.491621354586282,1.0107009848846493
0.0037600000000000003,31391.793703825108,"Naugatuck, CT",4.4968299661035855,1.001629884984805
0.0054,5178.50323444976,"Neptune City, NJ",3.714288108609546,1.0023388808920566
0.00432,5152.612248803828,"Neptune City, NJ",3.7121117396825376,1.0018721113066356
0,5040.514832535885,"Neptune City, NJ",3.7025610492557965,1
0,99655.2169648717,"New Bedford, MA",4.9985043969584115,1
0,99871.1100256482,"New Bedford, MA",4.999444225432707,1
0.042589,100036.0287378939,"New Bedford, MA",5.000160783999085,1.0181131385226112
0,99922,"New Bedford, MA",4.999665464436207,1
0.0025405000000000002,99644.64777207818,"New Bedford, MA",4.998458334749022,1.0011019260016853
0.008190857142857142,99220.96902057352,"New Bedford, MA",4.996607841187214,1.003542754686728
0.00192,98677.66554415636,"New Bedford, MA",4.994223267786406,1.000833045936821
0.0060618823529411765,98041.43914149712,"New Bedford, MA",4.991414107277263,1.0026246947734412
0.0194385,97338.99161126625,"New Bedford, MA",4.98829130448011,1.0083610310790774
0.022424666666666666,96597.02475213402,"New Bedford, MA",4.984968246001217,1.0096313185803607
0.0071189999999999995,95842.2403627709,"New Bedford, MA",4.981561488349507,1.0030807893122482
0.005442909090909091,95101.34024184728,"New Bedford, MA",4.978191204020647,1.0023574155884507
0.001424,94401.0261880335,"New Bedford, MA",4.974981315832377,1.0006179954338368
0.0050663999999999995,93768,"New Bedford, MA",4.972059284496903,1.002194754493831
0.0052554,93227.02250997208,"New Bedford, MA",4.969546472356472,1.0022764147109382
0.0010835428571428572,92795.0906843948,"New Bedford, MA",4.967529680637426,1.0004703219227737
0.010760235294117647,92487.26052326818,"New Bedford, MA",4.966086611511799,1.0046481478382614
0.006284347826086957,92318.58802659222,"New Bedford, MA",4.96529385778981,1.0027207175416366
0.00852,92304.12919436688,"New Bedford, MA",4.965225834491981,1.003684515145227
0.005255714285714286,92458.94002659222,"New Bedford, MA",4.965953607400478,1.0022765504898956
0.004464695652173913,92798.0765232682,"New Bedford, MA",4.967543654420971,1.001934677019665
0.0027533333333333333,93336.5946843948,"New Bedford, MA",4.970056604897601,1.001194114329443
0.00792,75263.00673234487,"New Britain, CT",4.876587334571531,1.0034260629256395
7.2e-4,74956.42988726398,"New Britain, CT",4.874814687205834,1.0003125795118446
0.026998,74554.64392951466,"New Britain, CT",4.872480525517596,1.0115695978428385
0.0054,74082.5321302222,"New Britain, CT",4.8697216803166405,1.0023388808920566
0.00216,73564.97776051199,"New Britain, CT",4.8666770115247875,1.0009370644152802
0.010983999999999999,73026.86409150933,"New Britain, CT",4.863488598644509,1.0047442824290862
0.012859428571428572,72493.07439433955,"New Britain, CT",4.860302509150117,1.0055491752398773
0,71538,"New Britain, CT",4.854542865117994,1
0.00864,71164.20546656,"New Britain, CT",4.852267707578268,1.0037361871374237
0,70880.6097183289,"New Britain, CT",4.850533571800121,1
0.0032400000000000003,70698.43775530667,"New Britain, CT",4.849415960038219,1.0014048395083297
0.0213968,70683.26518488889,"New Britain, CT",4.849322747546298,1.0091944928924221
0.012342,70872.71457749335,"New Britain, CT",4.850485195259496,1.0053272552124966
0.004512,71701.80971832889,"New Britain, CT",4.8555361740953815,1.0019551292402202
0,54266.71239243795,"New Brunswick, NJ",4.73454151466441,1
0,5152.926526042754,"New Castle, DE",3.7121382229922157,1
0.00792,129973.62497087703,"New Haven, CT",5.11385857299299,1.0034260629256395
0.0018900000000000002,129400.31409933178,"New Haven, CT",5.111938686712826,1.0008200418751008
0.0054,127836.22232076566,"New Haven, CT",5.106657325612988,1.0023388808920566
0.021598,126020.53939955452,"New Haven, CT",5.100444780378685,1.0092800340304038
0.012660666666666667,125132.739599703,"New Haven, CT",5.097374423573306,1.00546394162612
0,123626,"New Haven, CT",5.092113330546089,1
0.00864,123094.9839822622,"New Haven, CT",5.090243884265242,1.0037361871374237
0,122754.080857355,"New Haven, CT",5.089039476702513,1
0.00144,122627.52462527844,"New Haven, CT",5.0885915031876845,1.000624934209221
0.0213968,123114.38883961715,"New Haven, CT",5.090312341074465,1.0091944928924221
0.012342,123776.27728603248,"New Haven, CT",5.092640925338077,1.0053272552124966
0.00336,126058.13685735498,"New Haven, CT",5.100574329131249,1.0014567834312746
0,5075.16,"New Hempstead, NY",3.705535302552293,1
0.0032400000000000003,9552.004475896028,"New Hyde Park, NY",3.980139981227016,1.0014048395083297
0,9615.50880293141,"New Hyde Park, NY",3.9830174334918267,1
0,28789.42250197793,"New London, CT",4.459248038234499,1
0.0032979999999999997,28672.839405358423,"New London, CT",4.45748584854195,1.0014299465134873
0.0033164444444444443,28346.035832893795,"New London, CT",4.452507652692028,1.0014379304293477
0.0068865714285714285,28099.1197876342,"New London, CT",4.4487081712573096,1.00298054882842
0.0023466666666666666,27811.364165787585,"New London, CT",4.444237907257395,1.0010179504555923
0.00644075,27494.88126892033,"New London, CT",4.439267643788608,1.0027882127016048
0.011519555555555555,27161.783398598796,"New London, CT",4.433974270494916,1.0049742833379378
0.0234784,26824.18285638936,"New London, CT",4.428542691057381,1.0100786815273015
0.008576363636363635,26494.19194385839,"New London, CT",4.423167070098946,1.0037087860890452
0.005632181818181818,26183.922962572266,"New London, CT",4.418051300522058,1.0024391630096618
5.4e-4,25905.488214097342,"New London, CT",4.4134085456525085,1.0002344557228784
0.0062095,25671,"New London, CT",4.409459704087448,1.0026884133456242
0.0044292,25491.782738252215,"New London, CT",4.4064172447240715,1.0019193297025115
0,25376.009312448383,"New London, CT",4.40444043904978,1
0.004104,25331.064722588504,"New London, CT",4.4036705889647525,1.0017786971585745
0.0010371428571428571,25364.333968672578,"New London, CT",4.404240584760926,1.0004501920034259
0.014094545454545455,25483.2020507006,"New London, CT",4.406271039713899,1.0060784467676045
0.01174509090909091,25695.05396867258,"New London, CT",4.409866435735577,1.0050711058273647
0.0045982857142857145,26007.274722588507,"New London, CT",4.415111543917865,1.0019924327271126
0.00351075,26427.249312448384,"New London, CT",4.4220683950982105,1.0015220291809275
0,16483.071393564638,"New Milford, NJ",4.217064486813727,1
0,15472.382142857145,"New Port Richey, FL",4.189585251348971,1
0,12219.182940988836,"New Providence, NJ",4.087077707515967,1
0,76581.0124572209,"New Rochelle, NY",4.884126774751056,1
0.012959,18650.66896461697,"New Smyrna (Beach), FL",4.270717698862876,1.0055918674391473
0.0134976,19009.709750257643,"New Smyrna (Beach), FL",4.278998331219277,1.0058227246047644
0.00288,19364.01650017176,"New Smyrna (Beach), FL",4.28701787136757,1.0012489704524774
0.03183066666666667,19710.98224115424,"New Smyrna (Beach), FL",4.294730299221538,1.013608431238583
0.001964,20048,"New Smyrna (Beach), FL",4.302092715843356,1.0008521178563603
0.00432,20372.62929903813,"New Smyrna (Beach), FL",4.309068399846931,1.0018721113066356
0.01296,20977.79103108897,"New Smyrna (Beach), FL",4.321780456991221,1.005592296177396
0.00108,21255.10746410168,"New Smyrna (Beach), FL",4.327483737062194,1.000468784942128
0.0018800000000000002,21513.436941772587,"New Smyrna (Beach), FL",4.3327299845677265,1.0008157071013302
0,22158.423642734455,"New Smyrna (Beach), FL",4.345558460386933,1
0,6455.92,"New Square, NY",3.8100254056138643,1
0,8226006.263237188,"New York City, NY",6.915189088638077,1
0,278713.60842289426,"Newark, NJ",5.445159732226703,1
0,28796.296868826445,"Newburgh, NY",4.45935172352142,1
0,16317,"Newburyport, MA",4.212666928793423,1
0.00216,16400.607639551985,"Newburyport, MA",4.2148864184603765,1.0009370644152802
0.00785418181818182,16488.10784941915,"Newburyport, MA",4.217197158582309,1.0033977021365785
0,16578.340279103973,"Newburyport, MA",4.219567245222391,1
0.0023888,16670.144578108924,"Newburyport, MA",4.221965417877943,1.001036205506673
0.025558,16762.36039593648,"Newburyport, MA",4.224361082022545,1.0109602267401316
0.018718,16853.82738208912,"Newburyport, MA",4.22672430907354,1.0080539798911576
0.0015266666666666666,16943.385186069314,"Newburyport, MA",4.229025815419395,1.0006625173160677
0.0065183333333333334,17029.873457379545,"Newburyport, MA",4.23123692206668,1.0028216897989288
0.001418,17112.13184552228,"Newburyport, MA",4.233329496318548,1.000615393364486
0.004237111111111111,17189,"Newburyport, MA",4.235275876687052,1.0018362664836262
0.004844307692307693,17259.327628731433,"Newburyport, MA",4.237049035063996,1.0020987766339915
4.1692307692307694e-4,17322.004673300326,"Newburyport, MA",4.2386232225461775,1.000181029656587
0.0161912,17375.93113370668,"Newburyport, MA",4.2399730799734465,1.006975429692572
0.0072,17420.00700995049,"Newburyport, MA",4.2410732555065715,1.0031157170998062
0.0154208,17453.13230203176,"Newburyport, MA",4.2418982635881095,1.0066460552993357
0.0014054,17474.20700995049,"Newburyport, MA",4.242422329067029,1.000609928968102
0.005333,17482.13113370668,"Newburyport, MA",4.242619215044048,1.002309938481206
0.004363384615384615,17475.804673300325,"Newburyport, MA",4.24246203243996,1.0018908715544756
0,8265.6,"Newcastle, WA",3.917326923717577,1
0.01728,70801.60498964114,"Newport Beach, CA",4.850049236670195,1.007440506234679
0.006599,71703.70753713981,"Newport Beach, CA",4.855547668782035,1.0028564946139742
0.009,82775.24898964114,"Newport Beach, CA",4.917905742431859,1.0038911662369105
0,180857.62050694475,"Newport News, VA",5.25733921395123,1
0,28647.378084860014,"Newport, RI",4.45710003961111,1
0,28554.018379187673,"Newport, RI",4.455682444030723,1
0.042589,28346.911495310567,"Newport, RI",4.452521068185773,1.0181131385226112
0.0026283076923076924,28092.85508240274,"Newport, RI",4.448611337853716,1.0011399620973158
0.007478608695652174,27945.302040791823,"Newport, RI",4.446324348554109,1.003235833747078
0.00192,27785.947664805477,"Newport, RI",4.4438408431020555,1.000833045936821
0.0060618823529411765,27616.39874408193,"Newport, RI",4.441182770394215,1.0026246947734412
0.018358666666666665,27438.2620682594,"Newport, RI",4.438372427588931,1.007900763777103
0.024463272727272726,27253.144426976123,"Newport, RI",4.435432553031288,1.010496393447032
0.007994117647058823,27062.65260987032,"Newport, RI",4.432386410194325,1.0034579977038744
0.004886631578947368,26868.393406580213,"Newport, RI",4.429257862073339,1.0021170686650926
0.0022377142857142856,26671.97360674403,"Newport, RI",4.426071435225357,1.000970741250199
0.007477230769230769,26475,"Newport, RI",4.422852372416166,1.003235239763002
0.0045193333333333335,26278.92307771331,"Newport, RI",4.419624089693925,1.0019582997494578
0.001044137931034483,26084.568138156992,"Newport, RI",4.416400300003364,1.0004532267673196
0.012994769230769232,25892.60418133105,"Newport, RI",4.413192504939387,1.005607202813313
0.007463384615384616,25703.700207235488,"Newport, RI",4.410012543075545,1.003229271042966
0.008913333333333334,25518.5252158703,"Newport, RI",4.4068725901883985,1.0038538615078128
0.006590909090909091,25337.748207235487,"Newport, RI",4.4037851559255365,1.0028530037985712
0.003805230769230769,25162.038181331052,"Newport, RI",4.400763076587534,1.0016494544345957
0.0033962105263157893,24992.06413815699,"Newport, RI",4.39781950369412,1.0014724565177064
0,82585,"Newton, MA",4.916906431847385,1
0.00198,82694.22109057772,"Newton, MA",4.917480412648555,1.0008590528921804
0.008639714285714285,82806.22275269972,"Newton, MA",4.918068219210435,1.0037360641161719
7.957894736842105e-4,82921.22718115544,"Newton, MA",4.918670958152845,1.0003454695348926
0.007674,83039.45657073426,"Newton, MA",4.9192897283368175,1.0033200530416266
0.0224085,83161.13311622562,"Newton, MA",4.919925620494987,1.0096244514244102
0.0162935,83286.47901241895,"Newton, MA",4.920579716838501,1.0070191479311752
0.004929230769230769,83415.71645410362,"Newton, MA",4.921253090641317,1.0021354789021923
0.005947625,83549.06763606908,"Newton, MA",4.921946805802835,1.0025753696208797
0.001418,83686.75475310473,"Newton, MA",4.922661916389831,1.000615393364486
0.0034698823529411764,83829,"Newton, MA",4.923399466158717,1.0015043423200556
0.005844,83975.62053907939,"Newton, MA",4.924158393393596,1.0025306296337282
0.001044137931034483,84124.8134028078,"Newton, MA",4.924929276395697,1.0004532267673196
0.013852666666666668,84274.37059118523,"Newton, MA",4.925700670956912,1.0059748477954662
0.007607368421052632,84422.0841042117,"Newton, MA",4.926461213548964,1.0032913347420171
0.012511764705882352,84565.74594188719,"Newton, MA",4.92719961962199,1.0054000781258787
0.0026396,84703.1481042117,"Newton, MA",4.927904678980737,1.001144853400767
0.004072571428571428,84832.08259118523,"Newton, MA",4.928565248305662,1.0017651034782766
0.0040818823529411765,84950.3414028078,"Newton, MA",4.929170240877083,1.0017691307412868
0.008798666666666666,24468.249875598085,"Norco, CA",4.3886206559115815,1.0038044995566073
0.009,26585.147055023925,"Norco, CA",4.424655402619754,1.0038911662369105
0.00135,234931.1753271581,"Norfolk, VA",5.370942500004996,1.0005859021555383
0,6216.270904761905,"Normandy Park, WA",3.793599791267134,1
0,33642.41182414731,"Norristown, PA",4.526900031753265,1
0,15755.22019832818,"North Arlington, NJ",4.197452041586876,1
0.001236,5141.4625,"North Bay Village, FL",3.71117113340469,1.0005364565177575
0.0216,5383,"North Bay Village, FL",3.7311050512159203,1.009280884255359
0.0025919999999999997,5491.9075,"North Bay Village, FL",3.73980228560832,1.0011242349172538
0.003842,5613.586666666667,"North Bay Village, FL",3.749317789984263,1.00166536228313
0.001962666666666667,5745.4225,"North Bay Village, FL",3.7593975538997504,1.0008515399317097
7.854545454545455e-4,5884.8,"North Bay Village, FL",3.7698055006497455,1.0003409846784177
0.009179666666666668,6029.104166666667,"North Bay Village, FL",3.780324814398491,1.0039684916043297
0.011913714285714286,6175.72,"North Bay Village, FL",3.790757914562382,1.005143481864243
0.004614571428571429,6322.0325,"North Bay Village, FL",3.8009254140660076,1.001999473092023
0.0027145454545454547,6465.426666666666,"North Bay Village, FL",3.8106643567657366,1.0011773148963505
0.02386,6603.2875,"North Bay Village, FL",3.8198259708514755,1.0102405763818245
0.008287142857142858,6733,"North Bay Village, FL",3.8282731120520697,1.0035842293315613
0.005218545454545455,6852.0795,"North Bay Village, FL",3.835885769933701,1.0022604923700773
0.00216,6958.562666666667,"North Bay Village, FL",3.8425819497512426,1.0009370644152802
0.00216,7050.6165,"North Bay Village, FL",3.8482886852973546,1.0009370644152802
0.006290666666666667,7126.407999999999,"North Bay Village, FL",3.852931620179996,1.002723444632628
0.011255428571428572,7184.104166666667,"North Bay Village, FL",3.8564330687375517,1.0048608659847669
0.0038937777777777777,7221.871999999999,"North Bay Village, FL",3.85870991858641,1.0016877624449723
0.0023566666666666666,7237.8785,"North Bay Village, FL",3.8596712873312558,1.0010222832112143
8.64e-4,7230.290666666667,"North Bay Village, FL",3.859215818648014,1.0003750684261266
0,5037.64,"North Bend, WA",3.702313330056772,1
0,6642.559904761904,"North Caldwell, NJ",3.8224008553772038,1
0,8254.09111111111,"North Haledon, NJ",3.916721870916127,1
0.0032400000000000003,4137.32,"North Hills, NY",3.6168240699113747,1.0014048395083297
0,4926.12,"North Hills, NY",3.6925931396451523,1
0.002778,24601.943,"North Lauderdale, FL",4.390987060445347,1.0012047973809044
0.0216,26506,"North Lauderdale, FL",4.423360578084977,1.009280884255359
0.00324,27091.991,"North Lauderdale, FL",4.4328569527293995,1.0014048395083297
0.004482333333333333,27662.128,"North Lauderdale, FL",4.44190128626975,1.0019423028529906
0.001962666666666667,28221.507,"North Lauderdale, FL",4.450595589429201,1.0008515399317097
6.646153846153846e-4,28775.224,"North Lauderdale, FL",4.4590338054604866,1.0002885429197124
0.007919666666666667,29328.375,"North Lauderdale, FL",4.467302808396738,1.0034259192983168
0.012203499999999999,29886.056,"North Lauderdale, FL",4.475483137323504,1.0052678346799993
0.00803309090909091,30453.363,"North Lauderdale, FL",4.483649519993139,1.0034747890175755
0.0023216,31035.392,"North Lauderdale, FL",4.49187122851509,1.001007089491517
0.012499636363636364,31637.239,"North Lauderdale, FL",4.500212302453117,1.0053948759111067
0.00819090909090909,32264,"North Lauderdale, FL",4.508731669443144,1.0035427770641892
0.005328,32920.771,"North Lauderdale, FL",4.517483189688457,1.0023077785224566
0.00216,33612.648,"North Lauderdale, FL",4.526515647854678,1.0009370644152802
0.0027,34344.727,"North Lauderdale, FL",4.535872713571581,1.0011710149414006
0.008088,35122.104,"North Lauderdale, FL",4.545592889651582,1.003498445052227
0.02006866666666667,35949.875,"North Lauderdale, FL",4.555709465040102,1.0086294075959095
0.0038937777777777777,36833.136,"North Lauderdale, FL",4.566250487280814,1.0016877624449723
0.003535,37776.983,"North Lauderdale, FL",4.577238766837429,1.0015325238507045
8.64e-4,38786.512,"North Lauderdale, FL",4.588691922953369,1.0003750684261266
0.001236,47521.486617307695,"North Miami, FL",4.676899157055656,1.0005364565177575
0.0216,49998,"North Miami, FL",4.698961318359521,1.009280884255359
0.0025919999999999997,50959.43019615384,"North Miami, FL",4.707233085556242,1.0011242349172538
0.003842,51980.14191111111,"North Miami, FL",4.715845815762284,1.00166536228313
0.001962666666666667,53040.13539230769,"North Miami, FL",4.7246128119528334,1.0008515399317097
7.854545454545455e-4,54119.41088717949,"North Miami, FL",4.733361085142092,1.0003409846784177
0.007868285714285715,55197.96864316239,"North Miami, FL",4.7419309632949975,1.0034037796044344
0.012497846153846153,56255.808907692306,"North Miami, FL",4.750175093753717,1.0053941080304154
0.004614571428571429,57272.93192820513,"North Miami, FL",4.757956999004833,1.001999473092023
0.0027145454545454547,58229.33795213675,"North Miami, FL",4.765149310635627,1.0011773148963505
0.010742769230769231,59105.02722692308,"North Miami, FL",4.771631769509468,1.0046406431104267
0.008287142857142858,59880,"North Miami, FL",4.777289044357314,1.0035842293315613
0.005218545454545455,60535.35214423077,"North Miami, FL",4.782016247288496,1.0022604923700773
0.00216,61056.562034188035,"North Miami, FL",4.7857394593757245,1.0009370644152802
0.00216,61430.20366987179,"North Miami, FL",4.788389024876165,1.0009370644152802
0.006290666666666667,61642.85105128205,"North Miami, FL",4.7898897623967684,1.002723444632628
0.011255428571428572,61681.0781784188,"North Miami, FL",4.790158997439389,1.0048608659847669
0.0038937777777777777,61531.45905128205,"North Miami, FL",4.789104271354284,1.0016877624449723
0.0028280000000000002,61180.567669871794,"North Miami, FL",4.7866206008221175,1.001226451408764
8.64e-4,60614.97803418803,"North Miami, FL",4.782587116863243,1.0003750684261266
0.002778,11355.6235,"North Palm Beach, FL",4.055249228092644,1.0012047973809044
0.0216,11343,"North Palm Beach, FL",4.054766217838991,1.009280884255359
0.00324,11372.557,"North Palm Beach, FL",4.055896308477228,1.0014048395083297
0.0053787999999999996,11419.949333333334,"North Palm Beach, FL",4.057702204881148,1.0023297232034865
0.0018116923076923076,11482.034,"North Palm Beach, FL",4.060056650724917,1.000786096104822
0.0028824444444444444,11555.668,"North Palm Beach, FL",4.062832637042815,1.0012500290112678
0.006479636363636364,11637.708333333334,"North Palm Beach, FL",4.065904784881517,1.0028049924344398
0.011087555555555555,11725.012,"North Palm Beach, FL",4.069150334291138,1.0047887651342249
0.009343333333333334,11814.436,"North Palm Beach, FL",4.0724497521131555,1.0040389188725456
0.002110545454545455,11902.837333333331,"North Palm Beach, FL",4.075686983581641,1.0009156323424007
0.009745846153846154,11987.073,"North Palm Beach, FL",4.078749378868256,1.0042120752649781
0.009291111111111111,12064,"North Palm Beach, FL",4.081527326244805,1.0040164484118723
0.00747,12130.7505,"North Palm Beach, FL",4.083923470086742,1.0032321227749945
0.010799428571428571,12185.557333333334,"North Palm Beach, FL",4.085881036028426,1.0046649877311127
0.001542857142857143,12226.9285,"North Palm Beach, FL",4.087352890624362,1.000669537975496
0.014145333333333333,12253.372,"North Palm Beach, FL",4.088291059862026,1.0061001965574006
0.0224624,12263.395833333334,"North Palm Beach, FL",4.08864615892543,1.0096473462414668
0.002240666666666667,12255.508,"North Palm Beach, FL",4.088366753024874,1.0009720205882733
0.006273333333333333,12228.2165,"North Palm Beach, FL",4.087398633599939,1.002715963855848
8.64e-4,12180.029333333334,"North Palm Beach, FL",4.085683989027426,1.0003750684261266
0,22079.20254096064,"North Plainfield, NJ",4.344003052844214,1
0.009179,16665.16,"North Port, FL",4.221835546863423,1.0039682047081904
0.00144,22797,"North Port, FL",4.357896749322294,1.000624934209221
0,3146.824229665072,"North Wales, PA",3.4980104739355165,1
0.00432,4529.777665071771,"North Wildwood, NJ",3.6561727509451094,1.0018721113066356
0,4309.529110047847,"North Wildwood, NJ",3.634530582334835,1
0.00432,8226.599444864307,"Northfield, NJ",3.9152731402030954,1.0018721113066356
0,8421.298296576206,"Northfield, NJ",3.9254306189724972,1
0.0054,7574.741282949731,"Northport, NY",3.8794251347774424,1.0023388808920566
0,7578.739246650635,"Northport, NY",3.8796542655675927,1
0.0054,7589.323657391504,"Northport, NY",3.8802602949497973,1.0023388808920566
0.0032400000000000003,7603.672998511393,"Northport, NY",3.8810805440963994,1.0014048395083297
0.00168,7480.432429634719,"Northport, NY",3.8739847578547764,1.0007290025387823
0,4588.180523809524,"Northvale, NJ",3.66173514179845,1
0.0054,79085.5149845711,"Norwalk, CT",4.89810243840219,1.0023388808920566
0.0054,80465.09974107103,"Norwalk, CT",4.905612951221554,1.0023388808920566
0.00108,81971.33268399982,"Norwalk, CT",4.9136672939663875,1.000468784942128
7.999999999999999e-4,85533.72008285727,"Norwalk, CT",4.93214243846637,1.0003472966853635
0.0032979999999999997,37463.88284004649,"Norwich, CT",4.573624378813184,1.0014299465134873
0.00243,37279.315407334165,"Norwich, CT",4.571479578013632,1.0010540554317204
0.0068865714285714285,37135.80098988497,"Norwich, CT",4.569804490349444,1.00298054882842
0.002262857142857143,36971.083314668336,"Norwich, CT",4.567873923025713,1.0009816361377062
0.007674,36795.78894870016,"Norwich, CT",4.565809921860859,1.0033200530416266
0.007097142857142857,36620.54445899636,"Norwich, CT",4.563736656073693,1.0030713638724142
0.0234784,36455.976412572854,"Norwich, CT",4.561780647265028,1.0100786815273015
0.008576363636363635,36312.71137644556,"Norwich, CT",4.56007063745436,1.0037087860890452
0.005342833333333333,36201.37591763037,"Norwich, CT",4.558737073683887,1.0023141863687417
0.00216,36132.59660314321,"Norwich, CT",4.5579111917689366,1.0009370644152802
0.008279333333333333,36117,"Norwich, CT",4.557723693662177,1.0035808655613738
0.005199111111111111,36164.481747380654,"Norwich, CT",4.558294254552328,1.0022520958778502
0,36282.013773121165,"Norwich, CT",4.5597033536547515,1
0.004104,36475.83707722153,"Norwich, CT",4.562017173421123,1.0017786971585745
0.001962857142857143,36752.19265968174,"Norwich, CT",4.5652950711551075,1.0008516224924213
0.014094545454545455,37117.32152050182,"Norwich, CT",4.569588329323081,1.0060784467676045
0.008084000000000001,37577.46465968175,"Norwich, CT",4.574939032192145,1.0034967218084485
0.004644666666666667,38138.863077221526,"Norwich, CT",4.581379129587966,1.00201248305668
0.0034171428571428573,38807.75777312117,"Norwich, CT",4.5889297416600625,1.0014815164492206
0,5863.943714285714,"Norwood, NJ",3.768263848558552,1
0,5913.7681007672045,"Norwood, PA",3.771937721993291,1
0,47906.01755661882,"Novato, CA",4.680399134769223,1
0,6777.681959139558,"Nyack, NY",3.83114525824476,1
0,20178.98480952381,"Oak Harbor, WA",4.304920834986002,1
0.002778,25416.4229375,"Oakland Park, FL",4.405131515503624,1.0012047973809044
0.0216,26326,"Oakland Park, FL",4.420401373436656,1.009280884255359
